url,first_image_url,highlights,location,table_data,error
https://housing.com/rent/16161446-1230-sqft-2-bhk-independent-floor-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/a8e9ed63f5a127d7b995f36f439f70ea/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,[],"Viswas khand gomtinagar, Sector 6, Gomti Nagar Extension, Lucknow","{""Security"": ""16,000"", ""Brokerage"": ""8,000Access Zero Brokerage Properties"", ""Built up area"": ""1230 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 3 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16895414-1936-sqft-3-bhk-apartment-on-rent-in-gomti-nagar-extension-lucknow,https://housing-images.n7net.in/01c16c28/e23e9acda0594d39930a5aa0bc886554/v0/large/3_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-living_room.jpg,[],"Eldeco Elegance, Vibhuti Khand, Gomti Nagar Extension, Lucknow","{""Project Name"": ""Eldeco Elegance"", ""Security"": ""64,000"", ""Brokerage"": ""16,000Access Zero Brokerage Properties"", ""Maintenance"": ""4,500"", ""Built up area"": ""1936 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 13 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""12 years"", ""Main entrance facing"": ""West"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1500 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17074805-2000-sqft-2-bhk-independent-house-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/d37574c365bcb053231c0230bcffe8d5/v0/large/2_bhk_independent_house-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,"[""24x7 Security"", ""Children Play Area"", ""Close to Grocery Stores"", ""Close to Hospital""]","Vishesh Khand 1, Gomti Nagar Extension, Lucknow","{""Security"": ""60,000"", ""Brokerage"": ""15,000Access Zero Brokerage Properties"", ""Built up area"": ""2000 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""10 years"", ""Main entrance facing"": ""North-West"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1800 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17081833-1880-sqft-2-bhk-apartment-on-rent-in-gomti-nagar-extension-lucknow,https://housing-images.n7net.in/01c16c28/b9a16fd5b9132e5dad387a777f5fb007/v0/large/2_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,"[""24x7 Security"", ""Close to Grocery Stores"", ""Close to Hospital"", ""Close to Mall""]","Rishita Manhattan, Gomti Nagar Extension, Lucknow","{""Project Name"": ""Rishita Manhattan"", ""Security"": ""60,000"", ""Brokerage"": ""15,000Access Zero Brokerage Properties"", ""Maintenance"": ""4,248"", ""Built up area"": ""1880 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 18 floors"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16895344-1650-sqft-3-bhk-apartment-on-rent-in-arjunganj-lucknow,https://housing-images.n7net.in/01c16c28/dbd561d3dcab195bd1d5e2853f26d555/v0/large/3_bhk_apartment-for-rent-arjunganj-Lucknow-hall.jpg,[],"Omaxe Residency, Arjunganj, Lucknow","{""Project Name"": ""Omaxe Residency"", ""Security"": ""90,000"", ""Brokerage"": ""22,500Access Zero Brokerage Properties"", ""Maintenance"": ""4,000"", ""Built up area"": ""1650 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""13 of 19 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""9 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""No"", ""Carpet area"": ""1600 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16921693-1440-sqft-3-bhk-apartment-on-rent-in-vrindavan-yojna-lucknow,https://housing-images.n7net.in/01c16c28/07ef83d8c202465fa2b71969e8310efb/v0/large/3_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-living_room.jpg,"[""24x7 Security"", ""Close to Hospital"", ""Community Hall"", ""Kid's Pool""]","Mangalam Neelkanth Dreamz, Sector 14, Vrindavan Yojana, Lucknow","{""Project Name"": ""Mangalam Neelkanth Dreamz"", ""Security"": ""18,000"", ""Brokerage"": ""9,000Access Zero Brokerage Properties"", ""Built up area"": ""1440 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""3 of 9 floors"", ""Lease type"": ""Family"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1205 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16721451-2600-sqft-3-bhk-apartment-on-rent-in-gomti-nagar-extension-lucknow,https://housing-images.n7net.in/01c16c28/3682f3f5c63abc9872ccb2907a870859/v0/large/3_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,[],"Hestia apartment, Vineet Khand 6, Gomti Nagar Extension, Lucknow","{""Security"": ""70,000"", ""Brokerage"": ""35,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""3,000"", ""Built up area"": ""2600 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 14 floors"", ""Lease type"": ""Family"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17140191-1500-sqft-3-bhk-apartment-on-rent-in-golf-city-lucknow,https://housing-images.n7net.in/01c16c28/993f31caebbd3beefbe9b957ccdd905f/v0/large/3_bhk_apartment-for-rent-yusufnagar-Lucknow-hall.jpg,[],"Okas Residency, Sushant Golf City, Lucknow","{""Project Name"": ""Okas Residency"", ""Security"": ""20,000"", ""Brokerage"": ""10,000Access Zero Brokerage Properties"", ""Maintenance"": ""2,500"", ""Built up area"": ""1500 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 14 floors"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1400 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16974296-1700-sqft-3-bhk-apartment-on-rent-in-vrindavan-yojna-lucknow,https://housing-images.n7net.in/01c16c28/31c7f68666c3be6b6e0f29a082df5051/v0/large/3_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,"[""24x7 Security"", ""Badminton Court"", ""Children Play Area"", ""Close to Hospital""]","AWHO Vay Sector 8B G, Vrindavan Yojana, Lucknow","{""Project Name"": ""AWHO Vay Sector 8B G"", ""Security"": ""20,000"", ""Brokerage"": ""10,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,000"", ""Built up area"": ""1700 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""4 of 13 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""6 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""928 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16715640-2200-sqft-4-bhk-apartment-on-rent-in-gomti-nagar-extension-lucknow,https://housing-images.n7net.in/01c16c28/396e298b68451e6922cc12c66e6d439a/v0/large/4_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,"[""Children Play Area"", ""Close to ATM"", ""Close to Grocery Stores"", ""Close to Hospital""]","Rohtas Presidential Tower, Vibhuti Khand, Gomti Nagar Extension, Lucknow","{""Project Name"": ""Rohtas Presidential Tower"", ""Security"": ""1.3 Lacs"", ""Brokerage"": ""32,500(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""2200 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 2 floors"", ""Lease type"": ""Company"", ""Age of property"": ""4 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""2000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/14891202-5100-sqft-8-bhk-villa-on-rent-in-ashiyana-lucknow,https://housing-images.n7net.in/01c16c28/5cdde516c605c0f3d38debdb34f4c805/v0/large/8_bhk_villa-for-rent-ashiyana-Lucknow-hall.jpg,"[""Anti Skid Titles"", ""Children Play Area"", ""Close to Airport"", ""Close to Grocery Stores""]","Sector M, Ashiyana, Lucknow","{""Security"": ""60,000"", ""Brokerage"": ""60,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""5100 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""6"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Lease type"": ""Company"", ""Age of property"": ""4 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""4700 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16822242-2000-sqft-2-bhk-independent-house-on-rent-in-eldeco-ii-lucknow,https://housing-images.n7net.in/01c16c28/3e9ac12254dd5c349dd901c883615cbc/v0/large/2_bhk_independent_house-for-rent-eldeco_ii-Lucknow-hall.jpg,"[""Amphitheatre"", ""Aerobics Room"", ""24x7 Security"", ""24 Hours Concierge""]","Eldeco Saksham At Samridhi Udyan 2, Suraksha Enclave, Eldeco II, Lucknow","{""Project Name"": ""Eldeco Saksham At Samridhi Udyan 2"", ""Security"": ""20,000"", ""Brokerage"": ""10,000Access Zero Brokerage Properties"", ""Built up area"": ""2000 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1900 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16206914-1450-sqft-2-bhk-apartment-on-rent-in-sultanpur-road-lucknow,https://housing-images.n7net.in/01c16c28/3ee2f8282010fba0a540d9bf13f50b5d/v0/large/2_bhk_apartment-for-rent-ahmamau-Lucknow-hall.jpg,"[""24x7 Security"", ""Close to ATM"", ""Close to Grocery Stores"", ""Close to Hospital""]","Chandra Panorama, Bagiamau, Ahmamau, Lucknow","{""Project Name"": ""Chandra Panorama"", ""Security"": ""70,000"", ""Brokerage"": ""17,500(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,800"", ""Built up area"": ""1450 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""6 of 12 floors"", ""Lease type"": ""Company"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1300 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16102807-2300-sqft-4-bhk-apartment-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/7f2b767cd33ea871c00e35defec60b5d/v0/large/4_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,"[""24x7 Security"", ""ATM"", ""Close to Grocery Stores"", ""Close to Pubs & Restaurants""]","Rohtas Presidential Tower, Vibhuti Khand, Gomti Nagar Extension, Lucknow","{""Project Name"": ""Rohtas Presidential Tower"", ""Security"": ""1.3 Lacs"", ""Brokerage"": ""32,500(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""2300 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 15 floors"", ""Lease type"": ""Company"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""2150 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/15891359-1550-sqft-3-bhk-apartment-on-rent-in-sultanpur-road-lucknow,https://housing-images.n7net.in/01c16c28/4526ac2ad2acdcbc6aef5bcce238f3e4/v0/large/3_bhk_apartment-for-rent-arjunganj-Lucknow-hall.jpg,"[""24x7 Security"", ""Close to Airport"", ""Close to Hospital"", ""Close to Grocery Stores""]","Omaxe Residency, Arjunganj, Lucknow","{""Project Name"": ""Omaxe Residency"", ""Security"": ""70,000"", ""Brokerage"": ""17,500(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1550 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""19 of 20 floors"", ""Lease type"": ""Bachelor"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1250 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/15672838-4500-sqft-7-bhk-independent-house-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/3b1024e7be24e3f4f8bd37e71776bb82/v0/large/7_bhk_independent_house-for-rent-gomti_nagar_1-Lucknow-bedroom.jpg,"[""Anti Skid Titles"", ""24x7 Security"", ""Children Play Area"", ""Close to Grocery Stores""]","Vipin Khand, Gomti Nagar, Lucknow","{""Security"": ""3.2 Lacs"", ""Brokerage"": ""80,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""4500 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""6"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Lease type"": ""Company"", ""Age of property"": ""8 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""4000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/15672911-1800-sqft-3-bhk-apartment-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/5bf7aaaaea48ad3e76278db0bcb45d9d/v0/large/3_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,"[""ATM"", ""24x7 Security"", ""Close to Grocery Stores"", ""Close to Hospital""]","Rohtas Plumeria Homes, Vibhuti Khand, Gomti Nagar Extension, Lucknow","{""Project Name"": ""Rohtas Plumeria Homes"", ""Security"": ""1 Lac"", ""Brokerage"": ""25,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1800 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""6 of 15 floors"", ""Lease type"": ""Family"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1700 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/5292097-1935-sqft-3-bhk-independent-house-on-rent-in-lda-colony-lucknow-2,https://housing-images.n7net.in/01c16c28/488f7e8b84bd1e7f2464d27d089539b7/v0/large/3_bhk_independent_house-for-rent-ashiyana-Lucknow-living_room.jpg,"[""ATM"", ""Children Play Area"", ""Close to ATM"", ""Close to Grocery Stores""]","Ashiyana sec k, Sector D1, Ashiyana, Lucknow","{""Security"": ""17,000"", ""Brokerage"": ""8,500(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1935 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""3"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1750 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17072743-1167-sqft-2-bhk-apartment-on-rent-in-golf-city-lucknow,https://housing-images.n7net.in/01c16c28/11198dacbb9c82c8aaa40c73ed7d5f58/v0/large/2_bhk_apartment-for-rent-yusufnagar-Lucknow-hall.jpg,"[""24x7 Security"", ""Children Play Area"", ""Close to Mall"", ""Close to Pubs & Restaurants""]","Okas Residency, Sushant Golf City, Lucknow","{""Project Name"": ""Okas Residency"", ""Security"": ""18,000"", ""Brokerage"": ""9,000Access Zero Brokerage Properties"", ""Built up area"": ""1167 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 14 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""1 year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1150 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17192671-1200-sqft-2-bhk-apartment-on-rent-in-chinhat-lucknow,https://housing-images.n7net.in/01c16c28/3d6bc6a0c12e1966280882c00354ecc4/v0/large/2_bhk_apartment-for-rent-chinhat-Lucknow-bedroom.jpg,[],"Surya Square Apartments, Ganga Vihar, Chinhat, Lucknow","{""Project Name"": ""Surya Square Apartments"", ""Security"": ""18,000"", ""Brokerage"": ""9,000Access Zero Brokerage Properties"", ""Maintenance"": ""2,000"", ""Built up area"": ""1200 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 12 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""12 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17160849-1100-sqft-2-bhk-apartment-on-rent-in-vrindavan-yojna-lucknow,https://housing-images.n7net.in/01c16c28/8f0136d6dc026f728c65d6409c037fbd/v0/large/2_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,[],"Arsha Sumangalam, Vrindavan Yojana, Lucknow","{""Project Name"": ""Arsha Sumangalam"", ""Security"": ""42,000"", ""Brokerage"": ""10,500Access Zero Brokerage Properties"", ""Maintenance"": ""2,500"", ""Built up area"": ""1100 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 14 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16819062-3200-sqft-4-bhk-villa-on-rent-in-golf-city-lucknow,https://housing-images.n7net.in/01c16c28/856df79f103bd01051f543405e0ea05a/v0/large/4_bhk_villa-for-rent-yusufnagar-Lucknow-hall.jpg,[],"Ansal Ansal API Sushant Golf City Charmwood Villa II, Sushant Golf City, Lucknow","{""Project Name"": ""Ansal Ansal API Sushant Golf City Charmwood Villa II"", ""Security"": ""35,000"", ""Brokerage"": ""17,500Access Zero Brokerage Properties"", ""Maintenance"": ""300"", ""Built up area"": ""3200 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""3000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17142653-2100-sqft-3-bhk-independent-floor-on-rent-in-south-city-lucknow,https://housing-images.n7net.in/01c16c28/02c0788136a056fd549f14d2b294a273/v0/large/3_bhk_independent_builder_floor-for-rent-south_city_lucknow-Lucknow-hall.jpg,"[""24 Hours Concierge"", ""24x7 Security"", ""Aerobics Room"", ""Amphitheatre""]","South City, Lucknow","{""Security"": ""23,000"", ""Brokerage"": ""11,500Access Zero Brokerage Properties"", ""Built up area"": ""2100 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 2 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17135174-1100-sqft-2-bhk-apartment-on-rent-in-golf-city-lucknow,https://housing-images.n7net.in/01c16c28/56760a385cccf5631cf7b45531f76b78/v0/large/2_bhk_apartment-for-rent-yusufnagar-Lucknow-hall.jpg,"[""24x7 Security"", ""Close to Airport"", ""Close to Grocery Stores"", ""Close to Hospital""]","S Enclave, Muzaffar Nagar Ghusval, Sushant Golf City, Lucknow","{""Security"": ""11,000"", ""Brokerage"": ""5,500Access Zero Brokerage Properties"", ""Maintenance"": ""1,500"", ""Built up area"": ""1100 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 10 floors"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17129345-1100-sqft-2-bhk-independent-floor-on-rent-in-indira-nagar-lucknow,https://housing-images.n7net.in/01c16c28/24b592e4907a51ffc5f17e78e182cb14/v0/large/2_bhk_independent_builder_floor-for-rent-indira_nagar_5-Lucknow-hall.jpg,"[""Business Center"", ""Close to Grocery Stores"", ""Close to Railway Station"", ""Closer to Pharmacy""]","Manas Enclave Phase 2, Rahul Vihar, Indira Nagar, Lucknow","{""Project Name"": ""Manas Enclave Phase 2"", ""Security"": ""15,000"", ""Brokerage"": ""7,500Access Zero Brokerage Properties"", ""Built up area"": ""1100 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""Ground Floor of 3 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17115283-1600-sqft-3-bhk-apartment-on-rent-in-vrindavan-yojna-lucknow,https://housing-images.n7net.in/01c16c28/b3da216cc0f04d60b3967b157ebe363b/v0/large/3_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-bedroom.jpg,[],"Arsha Sumangalam, Vrindavan Yojana, Lucknow","{""Project Name"": ""Arsha Sumangalam"", ""Security"": ""50,000"", ""Brokerage"": ""12,500Access Zero Brokerage Properties"", ""Built up area"": ""1600 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""6 of 14 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1400 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17073699-1950-sqft-3.5-bhk-apartment-on-rent-in-vrindavan-yojna-lucknow,https://housing-images.n7net.in/01c16c28/b4aaed97b11a03efdac9e24807391e68/v0/large/3.5_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,[],"AKASH ENCLAVE, Vrindavan Yojana, Lucknow","{""Project Name"": ""AKASH ENCLAVE"", ""Security"": ""70,000"", ""Brokerage"": ""17,500Access Zero Brokerage Properties"", ""Maintenance"": ""2,000"", ""Built up area"": ""1950 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 14 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1850 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17060822-1450-sqft-2-bhk-apartment-on-rent-in-mahanagar-lucknow,https://housing-images.n7net.in/01c16c28/236dbd4d947385d07beb87407524a8a5/v0/large/2_bhk_apartment-for-rent-mahanagar-Lucknow-hall.jpg,[],"Shalimar Gallant, Mahanagar, Lucknow","{""Project Name"": ""Shalimar Gallant"", ""Security"": ""90,000"", ""Brokerage"": ""22,500Access Zero Brokerage Properties"", ""Maintenance"": ""5,000"", ""Built up area"": ""1450 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 12 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1300 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17058047-900-sqft-2-bhk-independent-floor-on-rent-in-gomti-nagar-extension-lucknow,https://housing-images.n7net.in/01c16c28/5140b73ea4ef22f2d56a1bb6294fba2d/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-bedroom.jpg,[],"Geetapuri khargapur, Khargapur, Gomti Nagar, Lucknow","{""Security"": ""24,000"", ""Brokerage"": ""6,000Access Zero Brokerage Properties"", ""Built up area"": ""900 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""Ground Floor of 3 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""2 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""850 sq.ft"", ""Price Negotiable"": ""No""}",
