title,link,subtitle,price,area,property_details,city,location,first_image_url,latitude,longitude,price_per_sqft
2 BHK Independent Builder Floor for rent in LDA Colony,,Not Found,16500,1800.0,Semi furnished,Lucknow,LDA Colony,https://housing-images.n7net.in/01c16c28/10859aeb65587df38e7e0744eb7ee4cc/v0/large/2_bhk_independent_builder_floor-for-rent-lda_colony_lucknow-Lucknow-hall.jpg,26.7845433,80.8905154,9.166666666666666
2.5 BHK Independent Builder Floor for rent in Sharda Nagar,,Not Found,17500,1800.0,Semi furnished,Lucknow,Sharda Nagar,https://housing-images.n7net.in/01c16c28/4b9606fa715f303611f7141d23dcccaa/v0/large/2.5_bhk_independent_builder_floor-for-rent-sharda_nagar_lucknow-Lucknow-hall.jpg,,,9.722222222222221
3 BHK Flat for rent in Vrindavan Yojana,,Azeagaia Azea Botanica,35000,1655.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/146815fceb8b0dafdfff165879128451/v0/large/3_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,21.148036253776436
4 BHK Flat for rent in Gomti Nagar,,Ansal Sushant Golf City,50000,1935.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/78bebbdb37204a1e2a5bd1a3964ee0e5/v0/large/4_bhk_apartment-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,25.839793281653748
4 BHK Independent House for rent in Ashiyana,,Not Found,41000,1935.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/06a9542c62c317cbf42074e9b6db6658/v0/large/4_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,21.188630490956072
2 BHK Independent Builder Floor for rent in Ashiyana,,Not Found,16000,1560.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/eef4aa8f38a280e922624b45778fee5c/v0/large/2_bhk_independent_builder_floor-for-rent-ashiyana-Lucknow-bedroom.jpg,26.8668883,80.9106565,10.256410256410257
2 BHK Flat for rent in Uattardhona,,Omega Green Park Villas,15000,1450.0,Semi furnished,Lucknow,Uattardhona,https://housing-images.n7net.in/01c16c28/ec8fc49df8225c7bd3ae158941e81e7e/v0/large/2_bhk_apartment-for-rent-uattardhona-Lucknow-bedroom.jpg,,,10.344827586206897
2.5 BHK Independent Builder Floor for rent in Indira Nagar,,Not Found,16000,1600.0,Semi furnished,Lucknow,Indira Nagar,https://housing-images.n7net.in/01c16c28/886946339c4800608a12c69fde97a7ca/v0/large/2.5_bhk_independent_builder_floor-for-rent-indira_nagar_5-Lucknow-hall.jpg,26.8823182,80.9900344,10.0
3 BHK Flat for rent in Gomti Nagar Extension,,Not Found,31000,1400.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/c266752b5eb2e35fbf0c3ccd897fd248/v1/large/3_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,22.142857142857142
2 BHK Flat for rent in Ahmamau,,Sapphire,17000,1050.0,Semi furnished,Lucknow,Ahmamau,https://housing-images.n7net.in/01c16c28/bc56290801827ad27d6e583c03b1ae5d/v0/large/2_bhk_apartment-for-rent-ahmamau-Lucknow-bedroom.jpg,26.8010161,81.004746,16.19047619047619
3 BHK Flat for rent in Indira Nagar,,Surya Apartment,19200,1750.0,Semi furnished,Lucknow,Indira Nagar,https://housing-images.n7net.in/01c16c28/6803704d5682813f538bf44fc2615cf0/v0/large/3_bhk_apartment-for-rent-indira_nagar_5-Lucknow-hall.jpg,26.8823182,80.9900344,10.971428571428572
3 BHK Flat for rent in Vrindavan Yojana,,Not Found,25000,1550.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/4c9101633f748f817f73743426f8f49f/v0/large/3_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,16.129032258064516
2 BHK Independent House for rent in Ashiyana,,Not Found,22000,2152.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/7a5b69e649b5994209abdeeaee41345b/v0/large/2_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,10.223048327137546
3 BHK Independent House for rent in Ashiyana,,Not Found,25000,2152.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/1d107e333b100aa58ec9fca341465671/v0/large/3_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,11.617100371747211
2 BHK Flat for rent in Vrindavan Yojana,,Casa Green Exotica,15500,1095.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/b0d7bdf0359e4fd2492476ec91dacac1/v0/large/2_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,14.155251141552512
2 BHK Independent Builder Floor for rent in Vrindavan Yojana,,Not Found,12000,1400.0,Un-furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/2aea49b30a2c4803181ea56386d94ddc/v0/large/2_bhk_independent_builder_floor-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,8.571428571428571
3 BHK Independent Builder Floor for rent in Mahanagar,,Not Found,40000,2200.0,Semi furnished,Lucknow,Mahanagar,https://housing-images.n7net.in/01c16c28/005819bcf52b1dddae451b602f881566/v1/large/3_bhk_independent_builder_floor-for-rent-mahanagar-Lucknow-hall.jpg,26.8829,80.9469,18.181818181818183
3 BHK Independent House for rent in Indira Nagar,,Manas Mayur Vihar,15000,1250.0,Semi furnished,Lucknow,Indira Nagar,https://housing-images.n7net.in/01c16c28/556146ecb60dc77be05654844afe5614/v0/large/3_bhk_independent_house-for-rent-indira_nagar_5-Lucknow-hall.jpg,26.8823182,80.9900344,12.0
3 BHK Flat for rent in Sushant Golf City,,Okas Residency,15000,1600.0,Un-furnished,Lucknow,Sushant Golf City,https://housing-images.n7net.in/01c16c28/23a25e3cbfd32463cc70b81eca06fd5b/v0/large/3_bhk_apartment-for-rent-yusufnagar-Lucknow-hall.jpg,26.7801794,81.0247541,9.375
3 BHK Flat for rent in Gomti Nagar Extension,,Rohtas Plumeria Homes,25000,1875.0,Semi furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/d86321144b8d9ead00dcfdd0660a4cbb/v0/large/3_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-bedroom.jpg,,,13.333333333333334
2 BHK Flat for rent in Indira Nagar,,Indraprastha Anand,30000,1300.0,Fully furnished,Lucknow,Indira Nagar,https://housing-images.n7net.in/01c16c28/64b9cb0af29d34e75fd67b75edaf0cd0/v0/large/2_bhk_apartment-for-rent-indira_nagar_5-Lucknow-hall.jpg,26.8823182,80.9900344,23.076923076923077
3 BHK Flat for rent in Semra,,Viraj BBD Green City Sunbreeze 1,23000,1650.0,Semi furnished,Lucknow,Semra,https://housing-images.n7net.in/01c16c28/b4a06a23e67f27ec08e7121b49b83852/v0/large/3_bhk_apartment-for-rent-semra_uttar_pradesh-Lucknow-hall.jpg,,,13.93939393939394
2 BHK Flat for rent in Gomti Nagar Extension,,Not Found,26000,1050.0,Semi furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/e7f840681c87f84c7e9aa3308689f2cd/v0/large/2_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,24.761904761904763
3 BHK Flat for rent in Anora Kala,,Ram Gold Line Residency,20000,1550.0,Semi furnished,Lucknow,Anora Kala,https://housing-images.n7net.in/01c16c28/c0066e4ade717cab47b805fcfa6c328c/v0/large/3_bhk_apartment-for-rent-anora_kala-Lucknow-hall.jpg,,,12.903225806451612
3 BHK Flat for rent in Arjunganj,,Omaxe Residency,20000,1700.0,Semi furnished,Lucknow,Arjunganj,https://housing-images.n7net.in/01c16c28/7f82ecbef5f906648b1f18e552120b55/v0/large/3_bhk_apartment-for-rent-arjunganj-Lucknow-bedroom.jpg,26.8090913,80.9899168,11.764705882352942
2 BHK Independent Builder Floor for rent in Ashiyana,,Not Found,23000,1500.0,Fully furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/ad8ab502d6ac2f660ccb13a096a9c1df/v0/large/2_bhk_independent_builder_floor-for-rent-ashiyana-Lucknow-bedroom.jpg,26.8668883,80.9106565,15.333333333333334
3 BHK Independent Builder Floor for rent in Ashiyana,,Not Found,30000,2000.0,Fully furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/da0ae085c89b574796a55cba4c50dda4/v0/large/3_bhk_independent_builder_floor-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,15.0
2 BHK Independent Builder Floor for rent in Transport Nagar,,Not Found,15000,1505.0,Semi furnished,Lucknow,Transport Nagar,https://housing-images.n7net.in/01c16c28/59394a16bb8fb4440a0423e442ca56a0/v0/large/2_bhk_independent_builder_floor-for-rent-transport_nagar_lucknow-Lucknow-bedroom.jpg,26.777877,80.8826512,9.966777408637874
3 BHK Independent House for rent in Ashiyana,,Not Found,26500,1600.0,Fully furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/ba235ed1a8477e1a8938ba923958b452/v0/large/3_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,16.5625
3 BHK Independent House for rent in Ashiyana,,Not Found,21000,2152.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/b4e8d404471785c1546a5393873669e5/v0/large/3_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,9.758364312267657
3 BHK Independent Builder Floor for rent in Ashiyana,,Not Found,20000,1935.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/cb25a82ca6e6511cd32c32fbe0fb01a2/v0/large/3_bhk_independent_builder_floor-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,10.335917312661499
3 BHK Independent Builder Floor for rent in Vrindavan Yojana,,Not Found,35000,1700.0,Fully furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/2ac84bc31732f7d909be8dc36adf16be/v0/large/3_bhk_independent_builder_floor-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,20.58823529411765
3.5 BHK Flat for rent in Gomti Nagar Extension,,Rohtas Plumeria Homes,40000,1800.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/937fbaff555049ab818aceba68995984/v0/large/3.5_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,22.22222222222222
3 BHK Flat for rent in Rajendra Nagar,,Shri Balaji BCC Vision Apartment,35000,2000.0,Semi furnished,Lucknow,Rajendra Nagar,https://housing-images.n7net.in/01c16c28/6b624fc4e82f488a828d0b7466c39137/v0/large/3_bhk_apartment-for-rent-rajendra_nagar_lucknow-Lucknow-hall.jpg,26.8407611,80.9179697,17.5
3 BHK Flat for rent in Vrindavan Yojana,,Azeagaia Azea Botanica,27000,1425.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/449a9ec01c3353191bad56a6bc63038c/v0/large/3_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,18.94736842105263
3 BHK Flat for rent in Krishna Nagar,,Not Found,30000,1600.0,Fully furnished,Lucknow,Krishna Nagar,https://housing-images.n7net.in/01c16c28/a3017cfea8025bac878acafa22dd7673/v0/large/3_bhk_apartment-for-rent-krishna_nagar_alambagh-Lucknow-hall.jpg,26.794391,80.891762,18.75
2 BHK Flat for rent in Krishna Nagar,,Not Found,26000,1500.0,Fully furnished,Lucknow,Krishna Nagar,https://housing-images.n7net.in/01c16c28/01e38bc797afde8dec301f8272f740f0/v0/large/2_bhk_apartment-for-rent-krishna_nagar_alambagh-Lucknow-hall.jpg,26.794391,80.891762,17.333333333333332
3 BHK Independent House for rent in Ashiyana,,Not Found,20000,2000.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/155028d3e3bc1690570afb8850feba51/v0/large/3_bhk_independent_house-for-rent-ashiyana-Lucknow-bedroom.jpg,26.8668883,80.9106565,10.0
2 BHK Flat for rent in Vrindavan Yojana,,AWHO Vay Sector 8B G,16000,1150.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/52379a9905714ea0a4d158437672e6ac/v0/large/2_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-living_room.jpg,,,13.91304347826087
3 BHK Independent House for rent in Gomti Nagar Extension,,Not Found,22000,2152.0,Semi furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/309f73d7233fa44f4999c348a87bbb7e/v0/large/3_bhk_independent_house-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,10.223048327137546
3.5 BHK Flat for rent in Sector B Ansal API,,Celibritey Green,50000,1500.0,Fully furnished,Lucknow,Sector B Ansal API,https://housing-images.n7net.in/01c16c28/8876402baa85974de2c6845298c9c845/v0/large/3.5_bhk_apartment-for-rent-sector_b_ansal_api-Lucknow-hall.jpg,,,33.333333333333336
3 BHK Flat for rent in Gomti Nagar,,Sharda Appartment,35000,1600.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/6db52f064e9a6e574437566826e441a0/v0/large/3_bhk_apartment-for-rent-gomti_nagar_1-Lucknow-bedroom.jpg,26.8605833,81.0029055,21.875
2 BHK Independent House for rent in Ashiyana,,Not Found,24000,2500.0,Fully furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/1b3e3292790aaca30b07cf8f40a6e41e/v0/large/2_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,9.6
2 BHK Independent Builder Floor for rent in Ashiyana,,Not Found,15000,1935.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/22dc2a380ad04f8a2b88d9814780eae2/v0/large/2_bhk_independent_builder_floor-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,7.751937984496124
2 BHK Independent House for rent in Ashiyana,,Not Found,20000,2500.0,Fully furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/142c43941a109b726018441329f44e3b/v0/large/2_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,8.0
3 BHK Flat for rent in Sushant Golf City,,Pardos Okas Residency,28000,1550.0,Fully furnished,Lucknow,Sushant Golf City,https://housing-images.n7net.in/01c16c28/9ef2d612de7eba07a4019fd21867fbe7/v0/large/3_bhk_apartment-for-rent-yusufnagar-Lucknow-hall.jpg,26.7801794,81.0247541,18.06451612903226
3 BHK Flat for rent in Gomti Nagar,,Omaxe The Palace,56000,1650.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/56ed51627489ef686fbd956a3d766d88/v0/large/3_bhk_apartment-for-rent-gomti_nagar_1-Lucknow-balcony.jpg,26.8605833,81.0029055,33.93939393939394
2 BHK Independent Builder Floor for rent in Ashiyana,,Not Found,17000,2152.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/22dc2a380ad04f8a2b88d9814780eae2/v0/large/2_bhk_independent_builder_floor-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,7.899628252788104
2 BHK Independent Builder Floor for rent in Sharda Nagar,,Not Found,18000,2000.0,Semi furnished,Lucknow,Sharda Nagar,https://housing-images.n7net.in/01c16c28/0f3eb38537183155c5fcc2aaf44c7bfd/v0/large/2_bhk_independent_builder_floor-for-rent-sharda_nagar_lucknow-Lucknow-hall.jpg,,,9.0
1 BHK Independent Builder Floor for rent in Gomti Nagar,,Not Found,18000,1000.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/3325be33bb2af9c1957a8adfa1be0597/v0/large/1_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,18.0
2 BHK Flat for rent in Roberts Lines,,UP Awas Evam Vikas Parishad UPAVP Vrindavan Yojna,16000,1250.0,Semi furnished,Lucknow,Roberts Lines,https://housing-images.n7net.in/01c16c28/19d1a8b7f00f8167c303d22d70f4c395/v0/large/2_bhk_apartment-for-rent-roberts_lines-Lucknow-hall.jpg,,,12.8
3 BHK Independent Builder Floor for rent in Gomti Nagar,,Not Found,30000,1900.0,Semi furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/35a257c9b7ae8a7f3977a86ad49df596/v0/large/3_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,15.789473684210526
2 BHK Independent Builder Floor for rent in Gomti Nagar,,Not Found,18000,1250.0,Semi furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/11925621e29bede9c53208d247a2c043/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,14.4
2 BHK Independent House for rent in Gomti Nagar,,Not Found,20000,1250.0,Semi furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/1205b912d36a8e4fa2606e6e55c021f9/v0/large/2_bhk_independent_house-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,16.0
2 BHK Independent Builder Floor for rent in Gomti Nagar,,Not Found,12000,1000.0,Semi furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/54181f7e96d936c6a94855ed0fcd4809/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,12.0
3 BHK Independent House for rent in Gomti Nagar,,Not Found,26000,1800.0,Semi furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/2e666531fdfc5d47763449018a5e676d/v0/large/3_bhk_independent_house-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,14.444444444444445
1 BHK Independent Builder Floor for rent in Gomti Nagar,,Not Found,18000,1500.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/d55c8f99c33f9a402cef708795a3e233/v0/large/1_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,12.0
3 BHK Flat for rent in Baraulikhalilabad,,Not Found,16000,1689.0,Semi furnished,Lucknow,Baraulikhalilabad,https://housing-images.n7net.in/01c16c28/3baa4b1e91740ccf79508dfa5b07fd95/v0/large/3_bhk_apartment-for-rent-baraulikhalilabad-Lucknow-hall.jpg,,,9.473060982830077
2 BHK Independent House for rent in Gomti Nagar,,Not Found,25000,1600.0,Semi furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/2f0a820e86efd2630036497e0a881e1d/v0/large/2_bhk_independent_house-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,15.625
4 BHK Flat for rent in Gomti Nagar Extension,,Not Found,45000,2050.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/87aa49bdc9bb653e830d1332cb4d6563/v0/large/4_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,21.951219512195124
3 BHK Flat for rent in Gomti Nagar Extension,,Not Found,58000,1850.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/9adda4d18fdbc126c28dacc12f9f115f/v0/large/3_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,31.35135135135135
3 BHK Independent Builder Floor for rent in Ashiyana,,Not Found,21000,3200.0,Semi furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/1c88e56f7e7e2745914b3d75408b3415/v0/large/3_bhk_independent_builder_floor-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,6.5625
4 BHK Independent House for rent in Sharda Nagar,,Not Found,24000,3000.0,Semi furnished,Lucknow,Sharda Nagar,https://housing-images.n7net.in/01c16c28/fb9f38f6113a3e00800e84de60f1c04e/v0/large/4_bhk_independent_house-for-rent-sharda_nagar_lucknow-Lucknow-hall.jpg,,,8.0
2 BHK Flat for rent in Krishna Nagar,,Not Found,15000,1000.0,Semi furnished,Lucknow,Krishna Nagar,https://housing-images.n7net.in/01c16c28/0df67549928bdae1f7a94e4efd8ff0a2/v0/large/2_bhk_apartment-for-rent-krishna_nagar_alambagh-Lucknow-hall.jpg,26.794391,80.891762,15.0
2 BHK Flat for rent in Vrindavan Yojana,,Not Found,18000,1250.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/4c7db869119e83fbb814fa8788110820/v0/large/2_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,14.4
4 BHK Independent House for rent in Gomti Nagar,,Not Found,50000,4000.0,Semi furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/138cad3150e48e6671850383e4802686/v0/large/4_bhk_independent_house-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,12.5
2 BHK Independent House for rent in LDA Colony,,Not Found,25000,2500.0,Semi furnished,Lucknow,LDA Colony,https://housing-images.n7net.in/01c16c28/2bbfe9b32aa5ab4765cf1e6f849cf886/v0/large/2_bhk_independent_house-for-rent-lda_colony_lucknow-Lucknow-hall.jpg,26.7845433,80.8905154,10.0
3 BHK Flat for rent in Gomti Nagar,,One World Pinnacle,45000,1750.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/46de7c0276bcb91f4b8dd7adf1289c7c/v0/large/3_bhk_apartment-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,25.714285714285715
3 BHK Independent House for rent in Ashiyana,,Not Found,25000,2000.0,Fully furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/030ed4410bc5feb20a2529429c825038/v0/large/3_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,12.5
4 BHK Independent House for rent in Ashiyana,,Not Found,25000,2400.0,Fully furnished,Lucknow,Ashiyana,https://housing-images.n7net.in/01c16c28/1c1b8459b2187bac764eff4aa7afcaaf/v0/large/4_bhk_independent_house-for-rent-ashiyana-Lucknow-hall.jpg,26.8668883,80.9106565,10.416666666666666
3 BHK Independent House for rent in Vrindavan Yojana,,Not Found,15000,2000.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/23505deed7c85c78cfe75d43062f7aac/v0/large/3_bhk_independent_house-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,7.5
2 BHK Flat for rent in Husainganj,,Not Found,20000,1000.0,Fully furnished,Lucknow,Husainganj,https://housing-images.n7net.in/01c16c28/d08d961820d17742498ec87ee4b5fee0/v0/large/2_bhk_apartment-for-rent-husainganj-Lucknow-hall.jpg,,,20.0
3 BHK Flat for rent in Gomti Nagar Extension,,Not Found,45000,1650.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/ded0c8cef950c3c0ad40c0688575febc/v0/large/3_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,27.272727272727273
2 BHK Flat for rent in Gomti Nagar Extension,,Not Found,35000,1400.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/bc291c3f8ba0c4217caa1072aabdd1a9/v0/large/2_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,25.0
3 BHK Flat for rent in Gomti Nagar,,Omaxe The Palace,55000,1650.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/912ffbb619d046e0ca99728be1bb21f8/v0/large/3_bhk_apartment-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,33.333333333333336
3 BHK Flat for rent in Ahmamau,,Chandra Panorama,55000,1450.0,Fully furnished,Lucknow,Ahmamau,https://housing-images.n7net.in/01c16c28/9b08de7eb0c58185737c36bf9fd17ed6/v0/large/3_bhk_apartment-for-rent-ahmamau-Lucknow-hall.jpg,26.8010161,81.004746,37.93103448275862
3 BHK Flat for rent in Arjunganj,,MI Retreat Centre,45000,2050.0,Fully furnished,Lucknow,Arjunganj,https://housing-images.n7net.in/01c16c28/75d8d33c877dab27513428f8d3e59380/v0/large/3_bhk_apartment-for-rent-arjunganj-Lucknow-hall.jpg,26.8090913,80.9899168,21.951219512195124
3 BHK Flat for rent in Vrindavan Yojana,,Vihaan Heights,40000,1417.0,Fully furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/44f5ad8619ab513c3f80ef5878e32452/v0/large/3_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,28.228652081863093
3 BHK Flat for rent in Vrindavan Yojana,,Azeagaia Azea Botanica,30000,1425.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/7003776c0b5977ee28c2097fc433a3d8/v0/large/3_bhk_apartment-for-rent-vrindavan_yojna-Lucknow-hall.jpg,,,21.05263157894737
3 BHK Flat for rent in Gomti Nagar,,Omaxe The Palace,60000,1360.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/250b65bacc1f32fdb0dac08e6407c814/v0/large/3_bhk_apartment-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,44.11764705882353
