title,link,subtitle,price,area,property_details,city,location,first_image_url
2 BHK Flat for rent in Sector 78,https://housing.com/rent/17086203-930-sqft-2-bhk-apartment-on-rent-in-sector-78-noida,The Antriksh Golf View,23000,930 sq.ft,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/a4f506e1bb2410a153ed1363253cbd79/v0/large/2_bhk_apartment-for-rent-sector_78_noida-Noida-hall.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17063182-956-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,36000,956 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/1b0bcbbaaf1ff25082982c9fb2ece0db/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
1 BHK Flat for rent in Sector 119,https://housing.com/rent/17065187-597-sqft-1-bhk-apartment-on-rent-in-sector-119-noida,Eldeco Edge,28000,597 sq.ft,Fully furnished,Noida,Sector 119,https://housing-images.n7net.in/01c16c28/020c7e9ba7e09c4010c2744647d6b16f/v0/large/1_bhk_apartment-for-rent-sector_119-Noida-hall.jpg
2 BHK Flat for rent in Sector 77,https://housing.com/rent/17065214-1175-sqft-2-bhk-apartment-on-rent-in-sector-77-noida,Griha GrihaPravesh,28500,1175 sq.ft,Semi furnished,Noida,Sector 77,https://housing-images.n7net.in/01c16c28/a202fe379bd6b3fb548db725abb26605/v0/large/2_bhk_apartment-for-rent-sector_77_noida_1-Noida-hall.jpg
3 BHK Independent Builder Floor for rent in Sector 41,https://housing.com/rent/17061094-1800-sqft-3-bhk-independent-floor-on-rent-in-sector-41-noida,Not Found,35000,1800 sq.ft,Semi furnished,Noida,Sector 41,https://housing-images.n7net.in/01c16c28/1e322d1d144d36e2702194534b7ee604/v0/large/3_bhk_independent_builder_floor-for-rent-sector_41-Noida-hall.jpg
3 BHK Flat for rent in Sector 75,https://housing.com/rent/17061428-1400-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,JM Aroma,38000,1400 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/294f51cdff1db25914476b542cc15562/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 70,https://housing.com/rent/17061577-1250-sqft-3-bhk-apartment-on-rent-in-sector-70-noida,Amrapali Pan Oasis,32000,1250 sq.ft,Semi furnished,Noida,Sector 70,https://housing-images.n7net.in/01c16c28/857cf46c78e6cdf04a4947821db1fb49/v0/large/3_bhk_apartment-for-rent-sector_70-Noida-hall.jpg
3 BHK Independent Builder Floor for rent in Sector 46,https://housing.com/rent/17064698-3200-sqft-3-bhk-independent-floor-on-rent-in-sector-46-noida,Not Found,40000,3200 sq.ft,Semi furnished,Noida,Sector 46,https://housing-images.n7net.in/01c16c28/71247121ba7726eed7023fbe32cea2c9/v0/large/3_bhk_independent_builder_floor-for-rent-sector_46_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 75,https://housing.com/rent/17059702-1200-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,JM Aroma,34000,1200 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/2a6ad1a6d9f9dbbec9911b13aaf54c8d/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 74,https://housing.com/rent/17065136-1440-sqft-3-bhk-apartment-on-rent-in-sector-74-noida,Ajnara Grand Heritage,36000,1440 sq.ft,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/074553fb084fedffa532897504578067/v0/large/3_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg
2 BHK Independent Builder Floor for rent in Sector 105,https://housing.com/rent/17060562-1250-sqft-2-bhk-independent-floor-on-rent-in-sector-105-noida,Not Found,25000,1250 sq.ft,Semi furnished,Noida,Sector 105,https://housing-images.n7net.in/01c16c28/504eac751dab1f8b1a4557c2bad7e11b/v0/large/2_bhk_independent_builder_floor-for-rent-sector_105_noida-Noida-hall.jpg
3 BHK Independent Builder Floor for rent in Sector 41,https://housing.com/rent/17061466-1800-sqft-3-bhk-independent-floor-on-rent-in-sector-41-noida,Not Found,34000,1800 sq.ft,Semi furnished,Noida,Sector 41,https://housing-images.n7net.in/01c16c28/0601ca07fd12f8d207419f397bcec0f7/v0/large/3_bhk_independent_builder_floor-for-rent-sector_41-Noida-hall.jpg
2 BHK Flat for rent in Sector 129,https://housing.com/rent/16803588-1247-sqft-2-bhk-apartment-on-rent-in-sector-129-noida,Jaypee Klassic,32000,1247 sq.ft,Fully furnished,Noida,Sector 129,https://housing-images.n7net.in/01c16c28/003e3ac57fad68b17f2d035f7bb5d703/v0/large/2_bhk_apartment-for-rent-sector_129-Noida-hall.jpg
2 BHK Independent Builder Floor for rent in Sector 46,https://housing.com/rent/16910168-1800-sqft-2-bhk-independent-floor-on-rent-in-sector-46-noida,Not Found,35000,1800 sq.ft,Semi furnished,Noida,Sector 46,https://housing-images.n7net.in/01c16c28/15657734101e0cbe07ed7c930b6ce309/v0/large/2_bhk_independent_builder_floor-for-rent-sector_46_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 74,https://housing.com/rent/17004774-1295-sqft-3-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,28000,1295 sq.ft,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/6dbed6b81df5f3a2657405c68677a17d/v0/large/3_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 133,https://housing.com/rent/16920033-1550-sqft-3-bhk-apartment-on-rent-in-sector-133-noida,Jaypee Klassic Heights,25000,1550 sq.ft,Semi furnished,Noida,Sector 133,https://housing-images.n7net.in/01c16c28/03146d9bd5cc591af1f7031afe84a77c/v0/large/3_bhk_apartment-for-rent-sector_133-Noida-hall.jpg
2.5 BHK Flat for rent in Sector 74,https://housing.com/rent/16991687-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,35000,1150 sq.ft,Fully furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/6dbed6b81df5f3a2657405c68677a17d/v0/large/2.5_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg
2.5 BHK Flat for rent in Sector 74,https://housing.com/rent/16991853-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,27000,1150 sq.ft,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/27825c437762b79c3d9f58751968c6de/v0/large/2.5_bhk_apartment-for-rent-sector_74_noida-Noida-bedroom.jpg
2.5 BHK Flat for rent in Sector 74,https://housing.com/rent/16992069-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,24500,1150 sq.ft,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/fb01426bb2837148c3c88d8076814472/v0/large/2.5_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 77,https://housing.com/rent/16995062-1385-sqft-3-bhk-apartment-on-rent-in-sector-77-noida,Prateek Wisteria,35000,1385 sq.ft,Semi furnished,Noida,Sector 77,https://housing-images.n7net.in/01c16c28/7e6a723d9c551796def7e10e28dc8479/v0/large/3_bhk_apartment-for-rent-sector_77_noida_1-Noida-hall.jpg
2.5 BHK Flat for rent in Sector 78,https://housing.com/rent/16992483-1380-sqft-2.5-bhk-apartment-on-rent-in-sector-78-noida,Mahagun Marvella,42000,1380 sq.ft,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/71d085fa94fc6f649bc679fc651ed17c/v0/large/2.5_bhk_apartment-for-rent-sector_78_noida-Noida-hall.jpg
2.5 BHK Flat for rent in Sector 78,https://housing.com/rent/16992563-1380-sqft-2.5-bhk-apartment-on-rent-in-sector-78-noida,Mahagun Marvella,38000,1380 sq.ft,Fully furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/71d085fa94fc6f649bc679fc651ed17c/v0/large/2.5_bhk_apartment-for-rent-sector_78_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 79,https://housing.com/rent/16993462-1700-sqft-3-bhk-apartment-on-rent-in-sector-79-noida,Gaursons Sports Wood,45000,1700 sq.ft,Semi furnished,Noida,Sector 79,https://housing-images.n7net.in/01c16c28/569458eb6a2b4710206fc7ba448f7077/v0/large/3_bhk_apartment-for-rent-sector_79_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 75,https://housing.com/rent/16995245-1495-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Panchsheel Pratishtha,36000,1495 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/3c4f1ba67977b24e55376ce32decaa83/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 75,https://housing.com/rent/16885259-2275-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Dasnac The Jewel of Noida,56000,2275 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/533b2f7dd7a867cd5d8e77feff7a2387/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
2.5 BHK Flat for rent in Sector 76,https://housing.com/rent/16539517-1180-sqft-2.5-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Silicon City,27000,1180 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/407c73efdc707e9e2a7c87ae70540b7a/v0/large/2.5_bhk_apartment-for-rent-sector_76-Noida-hall.jpg
3 BHK Flat for rent in Sector 75,https://housing.com/rent/16540445-1350-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Golf City,33000,1350 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/b8487d0fa7ece48ceb40d9718a813381/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 76,https://housing.com/rent/16541774-1420-sqft-3-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Silicon City,33000,1420 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/2a143e8c4498b7403871e594a23cb81a/v0/large/3_bhk_apartment-for-rent-sector_76-Noida-kitchen.jpg
4 BHK Flat for rent in Sector 75,https://housing.com/rent/16841544-2700-sqft-4-bhk-apartment-on-rent-in-sector-75-noida,Dasnac The Jewel of Noida,62000,2700 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/838d9f8bd2936deaf02cba310e4da569/v0/large/4_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
4 BHK Flat for rent in Sector 75,https://housing.com/rent/16841583-2700-sqft-4-bhk-apartment-on-rent-in-sector-75-noida,Dasnac The Jewel of Noida,80000,2700 sq.ft,Fully furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/533b2f7dd7a867cd5d8e77feff7a2387/v0/large/4_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17025137-1370-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,42003,1370 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/e091b0a6a4b5f060ae9b20e65550c7ce/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17025177-1370-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,43003,1370 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/08cc2fd8a58160c43b364990cc7ddf75/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17025189-1370-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,41503,1370 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/3085e8067bf2ea0454f80f732c077f30/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17025208-1370-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,42003,1370 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/8fae1813e750d66d567001bafe8b4ac9/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17025347-1570-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,25003,1570 sq.ft,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/6c8d04ffe9767e43ef75ed2973069922/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17025399-1570-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,25503,1570 sq.ft,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/63c8a2b7482e21e4abbba39fa0bb0f1c/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-bedroom.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17023915-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,22503,950 sq.ft,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/3171625f7b23091fc97d6e3c0754d9e5/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17023961-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,23503,950 sq.ft,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/2e592b91c246eefef9c960f184a5c020/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-bedroom.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17024248-1370-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,42503,1370 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/3fc0819223043e68ac229b3540f1191c/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
4 BHK Flat for rent in Sector 129,https://housing.com/rent/17028038-2400-sqft-4-bhk-apartment-on-rent-in-sector-129-noida,Jaypee Klassic,42504,2400 sq.ft,Semi furnished,Noida,Sector 129,https://housing-images.n7net.in/01c16c28/d060603e66105f0482a0b12da4987c3c/v0/large/4_bhk_apartment-for-rent-sector_129-Noida-hall.jpg
3 BHK Flat for rent in Sector 131,https://housing.com/rent/16539891-2400-sqft-3-bhk-apartment-on-rent-in-sector-131-noida,Not Found,50001,2400 sq.ft,Semi furnished,Noida,Sector 131,https://housing-images.n7net.in/01c16c28/1739526348795_a2e030683ae63b0aa1fc4f2fa44d4dfd/v0/large/3_bhk_apartment-for-rent-sector_131-Noida-living_room.jpg
2 BHK Flat for rent in Sector 43,https://housing.com/rent/16539979-1053-sqft-2-bhk-apartment-on-rent-in-sector-43-noida,Godrej Woods,45000,1053 sq.ft,Semi furnished,Noida,Sector 43,https://housing-images.n7net.in/01c16c28/50f904af5336b3144a175a8e272c1a00/v0/large/2_bhk_apartment-for-rent-sector_43_noida-Noida-bedroom.jpg
3 BHK Flat for rent in Sector 43,https://housing.com/rent/16540016-1525-sqft-3-bhk-apartment-on-rent-in-sector-43-noida,Godrej Woods,65000,1525 sq.ft,Semi furnished,Noida,Sector 43,https://housing-images.n7net.in/01c16c28/6013ECAA776D4F34A3A7A435C1EB3742/v0/large/3_bhk_apartment-for-rent-sector_43_noida-Noida-living_room.jpg
4 BHK Flat for rent in Sector 43,https://housing.com/rent/16540068-2259-sqft-4-bhk-apartment-on-rent-in-sector-43-noida,Godrej Woods,85000,2259 sq.ft,Semi furnished,Noida,Sector 43,https://housing-images.n7net.in/01c16c28/FEE19C762FEA4825946630237B8A3C2D/v0/large/4_bhk_apartment-for-rent-sector_43_noida-Noida-living_room.jpg
2.5 BHK Flat for rent in Sector 78,https://housing.com/rent/16854397-1290-sqft-2.5-bhk-apartment-on-rent-in-sector-78-noida,Mahagun Moderne,34000,1290 sq.ft,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/23a31a6c0bfb0e1984f423760310e054/v0/large/2.5_bhk_apartment-for-rent-sector_78_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 32,https://housing.com/rent/17094657-2287-sqft-3-bhk-apartment-on-rent-in-sector-32-noida,Amore,67000,2287 sq.ft,Semi furnished,Noida,Sector 32,https://housing-images.n7net.in/01c16c28/478256628C1A4C4AAE3FCA2C7251B4BE/v0/large/3_bhk_apartment-for-rent-sector_32_noida-Noida-living_room.jpg
4 BHK Flat for rent in Sector 32,https://housing.com/rent/17094704-3066-sqft-4-bhk-apartment-on-rent-in-sector-32-noida,Amore,80000,3066 sq.ft,Semi furnished,Noida,Sector 32,https://housing-images.n7net.in/01c16c28/DACC6941B89E426CB7C787467AA508D0/v0/large/4_bhk_apartment-for-rent-sector_32_noida-Noida-living_room.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17025160-1370-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,41003,1370 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/3085e8067bf2ea0454f80f732c077f30/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17025225-1370-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,41503,1370 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/28dab76ee8256119bc1413a4d606d72d/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17023447-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,31003,950 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/954d007dd24dfad1ec42b1bc37272082/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17023470-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,30503,950 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/9ee39b3e97a3949e38d2c7a5a204d4e1/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-others.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17023486-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,35000,950 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/0445866c394097a517f8ddad955c205f/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
2 BHK Flat for rent in Sector 133,https://housing.com/rent/17023645-1170-sqft-2-bhk-apartment-on-rent-in-sector-133-noida,Jaypee Wish Town Klassic,32003,1170 sq.ft,Fully furnished,Noida,Sector 133,https://housing-images.n7net.in/01c16c28/db849af5d0c0535e432816215a3226c5/v0/large/2_bhk_apartment-for-rent-sector_133-Noida-hall.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17023762-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,31003,950 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/67d9b5496241b963c931c8e94a06a444/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg
4 BHK Flat for rent in Sector 129,https://housing.com/rent/17027843-2400-sqft-4-bhk-apartment-on-rent-in-sector-129-noida,Jaypee Klassic,60004,2400 sq.ft,Fully furnished,Noida,Sector 129,https://housing-images.n7net.in/01c16c28/c89738f3796f8d03f8ea838b5c33f39c/v0/large/4_bhk_apartment-for-rent-sector_129-Noida-hall.jpg
4 BHK Flat for rent in Sector 129,https://housing.com/rent/17028047-2400-sqft-4-bhk-apartment-on-rent-in-sector-129-noida,Jaypee Klassic,35003,2400 sq.ft,Semi furnished,Noida,Sector 129,https://housing-images.n7net.in/01c16c28/6c69e1b04e60d2f401837b4bc1045688/v0/large/4_bhk_apartment-for-rent-sector_129-Noida-hall.jpg
1 BHK Flat for rent in Sector 75,https://housing.com/rent/16530626-615-sqft-1-bhk-apartment-on-rent-in-sector-75-noida,Maxblis Grand Kingston,28000,615 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/41369a537328126b7693bc05317e168e/v0/large/1_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 75,https://housing.com/rent/16827318-1895-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Apex Buildcon Athena,50000,1895 sq.ft,Fully furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/16721f32c43875590c4279ef8477bfc7/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
5 BHK Independent House for rent in Sector 108,https://housing.com/rent/16783091-4500-sqft-5-bhk-independent-house-on-rent-in-sector-108-noida,Not Found,150000,4500 sq.ft,Fully furnished,Noida,Sector 108,https://housing-images.n7net.in/01c16c28/93a9ba1aefa9937aeb29838be78b76cc/v0/large/5_bhk_independent_house-for-rent-sector_108_noida-Noida-living_room.jpg
3 BHK Flat for rent in Sector 75,https://housing.com/rent/16769450-1350-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Maxblis White House,35000,1350 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/c33b16c2c7bdd3a239034d9c1d9c4226/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
3 BHK Flat for rent in Sector 151,https://housing.com/rent/17022166-1320-sqft-3-bhk-apartment-on-rent-in-sector-151-noida,Jaypee Aman,26500,1320 sq.ft,Fully furnished,Noida,Sector 151,https://housing-images.n7net.in/01c16c28/320be7695906bfae7ee4bd9e8b3d4b87/v1/large/3_bhk_apartment-for-rent-sector_151-Aurangabad-hall.jpg
